date,open,high,low,close,change_pct
2012-06-01,170.32,170.32,170.32,170.32,2.19
2012-06-04,168.96,168.96,168.96,168.96,-0.8
2012-06-05,166.62,166.62,166.62,166.62,-1.39
2012-06-06,161.97,161.97,161.97,161.97,-2.79
2012-06-07,161.2,161.2,161.2,161.2,-0.48
2012-06-08,162.46,162.46,162.46,162.46,0.78
2012-06-11,163.96,163.96,163.96,163.96,0.92
2012-06-12,161.28,161.28,161.28,161.28,-1.63
2012-06-13,158.5,158.5,158.5,158.5,-1.72
2012-06-14,154.43,154.43,154.43,154.43,-2.57
2012-06-15,151.43,151.43,151.43,151.43,-1.94
2012-06-18,151.95,151.95,151.95,151.95,0.34
2012-06-19,145.7,145.7,145.7,145.7,-4.11
2012-06-20,143.4,143.4,143.4,143.4,-1.58
2012-06-21,148.28,148.28,148.28,148.28,3.4
2012-06-22,149.11,149.11,149.11,149.11,0.56
2012-06-25,154.22,154.22,154.22,154.22,3.43
2012-06-26,156.5,156.5,156.5,156.5,1.48
2012-06-27,153.25,153.25,153.25,153.25,-2.08
2012-06-28,160.72,160.72,160.72,160.72,4.87
2012-06-29,152.43,152.43,152.43,152.43,-5.16
2012-07-02,147.62,147.62,147.62,147.62,-3.16
2012-07-03,144.65,144.65,144.65,144.65,-2.01
2012-07-04,142.05,142.05,142.05,142.05,-1.8
2012-07-05,147.41,147.41,147.41,147.41,3.77
2012-07-06,151.13,151.13,151.13,151.13,2.52
2012-07-09,153.91,153.91,153.91,153.91,1.84
2012-07-10,152.82,152.82,152.82,152.82,-0.71
2012-07-11,149.47,149.47,149.47,149.47,-2.19
2012-07-12,145.75,145.75,145.75,145.75,-2.49
2012-07-13,143.18,143.18,143.18,143.18,-1.76
2012-07-16,141.97,141.97,141.97,141.97,-0.85
2012-07-17,137.44,137.44,137.44,137.44,-3.19
2012-07-18,139.9,139.9,139.9,139.9,1.79
2012-07-19,139.68,139.68,139.68,139.68,-0.16
2012-07-20,140.43,140.43,140.43,140.43,0.54
2012-07-23,148.07,148.07,148.07,148.07,5.44
2012-07-24,150.55,150.55,150.55,150.55,1.67
2012-07-25,150.33,150.33,150.33,150.33,-0.15
2012-07-26,143.27,143.27,143.27,143.27,-4.7
2012-07-27,137.57,137.57,137.57,137.57,-3.98
2012-07-30,135.37,135.37,135.37,135.37,-1.6
2012-07-31,134.38,134.38,134.38,134.38,-0.73
2012-08-01,131.41,131.41,131.41,131.41,-2.21
2012-08-02,133.15,133.15,133.15,133.15,1.32
2012-08-03,128.45,128.45,128.45,128.45,-3.53
2012-08-06,126.51,126.51,126.51,126.51,-1.51
2012-08-07,125.28,125.28,125.28,125.28,-0.97
2012-08-08,126.17,126.17,126.17,126.17,0.71
2012-08-09,127.67,127.67,127.67,127.67,1.19
2012-08-10,127.81,127.81,127.81,127.81,0.11
2012-08-13,128.21,128.21,128.21,128.21,0.32
2012-08-14,127.73,127.73,127.73,127.73,-0.37
2012-08-15,127.75,127.75,127.75,127.75,0.02
2012-08-16,129.25,129.25,129.25,129.25,1.17
2012-08-17,129.39,129.39,129.39,129.39,0.11
2012-08-20,129.17,129.17,129.17,129.17,-0.17
2012-08-21,125.95,125.95,125.95,125.95,-2.49
2012-08-22,126.95,126.95,126.95,126.95,0.79
2012-08-23,128.33,128.33,128.33,128.33,1.09
2012-08-24,130.47,130.47,130.47,130.47,1.67
2012-08-27,129.26,129.26,129.26,129.26,-0.93
2012-08-28,129.52,129.52,129.52,129.52,0.2
2012-08-29,130.78,130.78,130.78,130.78,0.97
2012-08-30,132.65,132.65,132.65,132.65,1.43
2012-08-31,130.06,130.06,130.06,130.06,-1.95
2012-09-03,130.75,130.75,130.75,130.75,0.53
2012-09-04,128.87,128.87,128.87,128.87,-1.44
2012-09-05,127.64,127.64,127.64,127.64,-0.95
2012-09-06,123.56,123.56,123.56,123.56,-3.2
2012-09-07,123.77,123.77,123.77,123.77,0.17
2012-09-10,123.47,123.47,123.47,123.47,-0.24
2012-09-11,120.26,120.26,120.26,120.26,-2.6
2012-09-12,118.29,118.29,118.29,118.29,-1.64
2012-09-13,110.09,110.09,110.09,110.09,-6.93
2012-09-14,100.5,100.5,100.5,100.5,-8.71
2012-09-17,100.23,100.23,100.23,100.23,-0.27
2012-09-18,99.23,99.23,99.23,99.23,-1.0
2012-09-19,100.08,100.08,100.08,100.08,0.86
2012-09-20,102.82,102.82,102.82,102.82,2.74
2012-09-21,101.84,101.84,101.84,101.84,-0.95
2012-09-24,105.27,105.27,105.27,105.27,3.37
2012-09-25,109.58,109.58,109.58,109.58,4.09
2012-09-26,118.44,118.44,118.44,118.44,8.09
2012-09-27,111.26,111.26,111.26,111.26,-6.06
2012-09-28,116.49,116.49,116.49,116.49,4.7
2012-10-01,116.77,116.77,116.77,116.77,0.24
2012-10-02,118.53,118.53,118.53,118.53,1.51
2012-10-03,117.79,117.79,117.79,117.79,-0.62
2012-10-04,116.81,116.81,116.81,116.81,-0.84
2012-10-05,108.11,108.11,108.11,108.11,-7.45
2012-10-08,108.11,108.11,108.11,108.11,0.0
2012-10-09,112.97,112.97,112.97,112.97,4.5
2012-10-10,119.78,119.78,119.78,119.78,6.03
2012-10-11,117.03,117.03,117.03,117.03,-2.3
2012-10-12,109.91,109.91,109.91,109.91,-6.08
2012-10-15,109.63,109.63,109.63,109.63,-0.26
2012-10-16,108.66,108.66,108.66,108.66,-0.89
2012-10-17,107.41,107.41,107.41,107.41,-1.15
2012-10-18,107.77,107.77,107.77,107.77,0.34
2012-10-19,108.45,108.45,108.45,108.45,0.63
2012-10-22,108.66,108.66,108.66,108.66,0.19
2012-10-23,109.5,109.5,109.5,109.5,0.77
2012-10-24,109.5,109.5,109.5,109.5,0.0
2012-10-25,106.58,106.58,106.58,106.58,-2.67
2012-10-26,109.92,109.92,109.92,109.92,3.13
2012-10-29,109.64,109.64,109.64,109.64,-0.25
2012-10-30,109.23,109.23,109.23,109.23,-0.37
2012-10-31,110.33,110.33,110.33,110.33,1.01
2012-11-01,109.02,109.02,109.02,109.02,-1.19
2012-11-02,107.39,107.39,107.39,107.39,-1.5
2012-11-05,105.79,105.79,105.79,105.79,-1.49
2012-11-06,101.82,101.82,101.82,101.82,-3.76
2012-11-07,100.36,100.36,100.36,100.36,-1.43
2012-11-08,101.2,101.2,101.2,101.2,0.84
2012-11-09,101.89,101.89,101.89,101.89,0.68
2012-11-12,101.89,101.89,101.89,101.89,0.0
2012-11-13,101.28,101.28,101.28,101.28,-0.6
2012-11-14,103.27,103.27,103.27,103.27,1.96
2012-11-15,107.25,107.25,107.25,107.25,3.85
2012-11-16,107.77,107.77,107.77,107.77,0.49
2012-11-19,103.35,103.35,103.35,103.35,-4.1
2012-11-20,103.04,103.04,103.04,103.04,-0.3
2012-11-21,103.71,103.71,103.71,103.71,0.65
2012-11-22,103.32,103.32,103.32,103.32,-0.37
2012-11-23,103.08,103.08,103.08,103.08,-0.23
2012-11-26,106.1,106.1,106.1,106.1,2.92
2012-11-27,107.42,107.42,107.42,107.42,1.25
2012-11-28,107.62,107.62,107.62,107.62,0.18
2012-11-29,105.65,105.65,105.65,105.65,-1.83
2012-11-30,109.45,109.45,109.45,109.45,3.6
2012-12-03,109.84,109.84,109.84,109.84,0.35
2012-12-04,109.52,109.52,109.52,109.52,-0.29
2012-12-05,108.04,108.04,108.04,108.04,-1.35
2012-12-06,106.74,106.74,106.74,106.74,-1.2
2012-12-07,109.06,109.06,109.06,109.06,2.18
2012-12-10,109.93,109.93,109.93,109.93,0.79
2012-12-11,108.3,108.3,108.3,108.3,-1.48
2012-12-12,107.65,107.65,107.65,107.65,-0.6
2012-12-13,106.36,106.36,106.36,106.36,-1.21
2012-12-14,106.86,106.86,106.86,106.86,0.48
2012-12-17,104.93,104.93,104.93,104.93,-1.81
2012-12-18,101.31,101.31,101.31,101.31,-3.45
2012-12-19,100.33,100.33,100.33,100.33,-0.97
2012-12-20,101.69,101.69,101.69,101.69,1.35
2012-12-21,104.67,104.67,104.67,104.67,2.93
2012-12-24,104.72,104.72,104.72,104.72,0.05
2012-12-25,103.08,103.08,103.08,103.08,-1.57
2012-12-26,106.39,106.39,106.39,106.39,3.21
2012-12-27,106.74,106.74,106.74,106.74,0.33
2012-12-28,107.75,107.75,107.75,107.75,0.95
2012-12-31,107.42,107.42,107.42,107.42,-0.31
2013-01-01,106.63,106.63,106.63,106.63,-0.74
2013-01-02,102.21,102.21,102.21,102.21,-4.14
2013-01-03,100.24,100.24,100.24,100.24,-1.93
2013-01-04,100.45,100.45,100.45,100.45,0.21
2013-01-07,102.48,102.48,102.48,102.48,2.02
2013-01-08,105.13,105.13,105.13,105.13,2.59
2013-01-09,106.63,106.63,106.63,106.63,1.42
2013-01-10,109.28,109.28,109.28,109.28,2.49
2013-01-11,111.95,111.95,111.95,111.95,2.44
2013-01-14,117.49,117.49,117.49,117.49,4.95
2013-01-15,117.26,117.26,117.26,117.26,-0.2
2013-01-16,116.03,116.03,116.03,116.03,-1.05
2013-01-17,108.07,108.07,108.07,108.07,-6.86
2013-01-18,108.25,108.25,108.25,108.25,0.17
2013-01-21,107.88,107.88,107.88,107.88,-0.34
2013-01-22,107.65,107.65,107.65,107.65,-0.21
2013-01-23,107.17,107.17,107.17,107.17,-0.45
2013-01-24,106.35,106.35,106.35,106.35,-0.77
2013-01-25,106.53,106.53,106.53,106.53,0.17
2013-01-28,108.23,108.23,108.23,108.23,1.6
2013-01-29,108.75,108.75,108.75,108.75,0.47
2013-01-30,112.7,112.7,112.7,112.7,3.63
2013-01-31,121.01,121.01,121.01,121.01,7.38
2013-02-01,120.4,120.4,120.4,120.4,-0.51
2013-02-04,122.91,122.91,122.91,122.91,2.08
2013-02-05,122.41,122.41,122.41,122.41,-0.4
2013-02-06,123.04,123.04,123.04,123.04,0.52
2013-02-07,122.44,122.44,122.44,122.44,-0.49
2013-02-08,121.69,121.69,121.69,121.69,-0.61
2013-02-11,121.99,121.99,121.99,121.99,0.24
2013-02-12,122.49,122.49,122.49,122.49,0.41
2013-02-13,122.5,122.5,122.5,122.5,0.01
2013-02-14,122.64,122.64,122.64,122.64,0.11
2013-02-15,123.64,123.64,123.64,123.64,0.82
2013-02-18,124.53,124.53,124.53,124.53,0.71
2013-02-19,124.17,124.17,124.17,124.17,-0.29
2013-02-20,127.53,127.53,127.53,127.53,2.71
2013-02-21,127.54,127.54,127.54,127.54,0.01
2013-02-22,127.42,127.42,127.42,127.42,-0.09
2013-02-25,128.57,128.57,128.57,128.57,0.9
2013-02-26,130.84,130.84,130.84,130.84,1.76
2013-02-27,129.86,129.86,129.86,129.86,-0.75
2013-02-28,132.34,132.34,132.34,132.34,1.92
2013-03-01,134.58,134.58,134.58,134.58,1.69
2013-03-04,134.0,134.0,134.0,134.0,-0.43
2013-03-05,128.8,128.8,128.8,128.8,-3.88
2013-03-06,127.33,127.33,127.33,127.33,-1.14
2013-03-07,126.23,126.23,126.23,126.23,-0.87
2013-03-08,124.98,124.98,124.98,124.98,-0.99
2013-03-11,123.67,123.67,123.67,123.67,-1.05
2013-03-12,126.53,126.53,126.53,126.53,2.31
2013-03-13,127.28,127.28,127.28,127.28,0.59
2013-03-14,128.53,128.53,128.53,128.53,0.98
2013-03-15,130.26,130.26,130.26,130.26,1.35
2013-03-18,130.26,131.16,130.26,131.16,0.69
2013-03-19,131.16,132.41,131.16,132.41,0.96
2013-03-20,132.6,132.6,131.57,131.57,-0.64
2013-03-21,131.57,135.51,131.1,135.51,2.99
2013-03-22,135.51,137.89,135.01,137.89,1.75
2013-03-25,137.89,137.89,134.69,134.69,-2.32
2013-03-26,134.69,135.45,134.59,135.45,0.56
2013-03-27,135.45,137.66,134.6,137.66,1.63
2013-03-28,137.66,137.66,136.19,136.19,-1.07
2013-03-29,135.42,135.42,135.42,135.42,-0.57
2013-04-01,136.34,136.34,136.34,136.34,0.68
2013-04-02,136.34,136.34,135.45,135.85,-0.36
2013-04-03,135.85,135.85,135.36,135.36,-0.36
2013-04-04,135.36,135.36,132.42,132.42,-2.17
2013-04-05,132.42,132.42,131.9,129.95,-1.87
2013-04-08,129.95,129.95,127.02,127.02,-2.26
2013-04-09,130.32,130.32,125.55,125.55,-1.15
2013-04-10,125.07,125.76,123.32,123.32,-1.77
2013-04-11,121.86,123.15,121.86,118.16,-4.19
2013-04-12,118.16,119.54,118.16,118.91,0.64
2013-04-15,118.91,121.42,118.91,121.42,2.11
2013-04-16,115.84,122.56,115.84,120.57,-0.7
2013-04-17,120.57,122.06,120.57,122.06,1.24
2013-04-18,123.08,123.68,123.08,123.68,1.33
2013-04-19,122.06,124.25,122.06,123.82,0.11
2013-04-22,123.82,124.43,122.61,122.61,-0.97
2013-04-23,122.61,123.49,121.14,121.14,-1.2
2013-04-24,121.14,122.52,121.14,121.15,0.01
2013-04-25,120.91,121.87,118.93,118.93,-1.83
2013-04-26,119.06,120.41,118.94,118.94,0.01
2013-04-29,118.94,120.26,116.62,116.62,-1.95
2013-04-30,116.62,118.5,108.03,108.03,-7.36
2013-05-01,108.03,109.04,108.03,109.04,0.93
2013-05-02,109.04,109.04,104.62,104.62,-4.06
2013-05-03,104.78,104.96,104.18,104.96,0.32
2013-05-06,104.94,105.0,104.94,105.0,0.04
2013-05-07,105.0,106.83,105.0,106.83,1.74
2013-05-08,106.83,108.17,106.83,108.17,1.26
2013-05-09,108.17,108.35,107.76,108.35,0.17
2013-05-10,108.35,111.18,108.03,111.18,2.61
2013-05-13,111.27,121.25,111.27,121.25,9.06
2013-05-14,121.01,122.34,120.15,120.15,-0.91
2013-05-15,120.27,124.25,120.27,124.25,3.41
2013-05-16,124.12,125.16,124.12,126.73,2.0
2013-05-17,126.98,128.98,126.98,128.98,1.77
2013-05-20,128.98,129.75,128.98,129.75,0.6
2013-05-21,129.99,131.5,129.99,131.5,1.35
2013-05-22,131.25,131.34,128.78,128.78,-2.07
2013-05-23,129.02,133.28,129.02,133.28,3.49
2013-05-24,133.03,134.15,133.03,134.15,0.66
2013-05-27,134.2,134.2,134.2,134.2,0.04
2013-05-28,134.2,135.51,134.2,135.51,0.98
2013-05-29,135.64,139.47,135.18,139.47,2.92
2013-05-30,139.71,140.08,138.94,140.08,0.44
2013-05-31,139.11,142.94,139.11,142.94,2.04
2013-06-03,143.18,144.53,141.91,144.53,1.12
2013-06-04,144.41,144.67,142.88,144.67,0.09
2013-06-05,144.79,148.12,143.05,148.12,2.38
2013-06-06,148.61,154.32,146.81,154.32,4.19
2013-06-07,151.24,151.24,151.24,151.24,-2.0
2013-06-10,151.24,168.88,148.48,168.88,11.67
2013-06-11,169.04,176.78,168.81,176.78,4.68
2013-06-12,176.77,176.77,169.52,169.52,-4.11
2013-06-13,170.51,170.51,155.93,155.93,-8.02
2013-06-14,152.01,152.7,146.61,146.61,-5.98
2013-06-17,146.61,146.88,144.84,146.88,0.18
2013-06-18,149.23,159.55,149.23,159.55,8.63
2013-06-19,159.55,169.05,159.55,169.05,5.95
2013-06-20,176.54,201.0,167.8,201.0,18.9
2013-06-21,202.64,211.18,202.64,211.18,5.06
2013-06-24,211.18,213.18,208.7,208.7,-1.17
2013-06-25,209.01,209.01,196.21,196.21,-5.98
2013-06-26,194.63,194.63,187.5,187.5,-4.44
2013-06-27,186.85,186.85,180.59,180.59,-3.69
2013-06-28,180.6,184.94,180.15,184.94,2.41
2013-07-01,186.94,186.94,185.66,186.23,0.7
2013-07-02,186.24,189.2,186.1,189.2,1.59
2013-07-03,189.53,203.87,188.55,203.87,7.75
2013-07-04,203.3,203.3,203.3,203.3,-0.28
2013-07-05,203.3,210.52,203.3,210.52,3.55
2013-07-08,210.52,210.52,209.79,207.64,-1.37
2013-07-09,207.64,207.64,199.68,199.68,-3.83
2013-07-10,196.82,202.1,196.72,202.1,1.21
2013-07-11,202.11,202.16,191.86,191.86,-5.07
2013-07-12,191.86,191.86,184.98,184.98,-3.59
2013-07-15,184.98,184.98,175.13,175.13,-5.32
2013-07-16,175.13,176.26,174.7,176.26,0.65
2013-07-17,176.26,176.26,166.98,166.98,-5.26
2013-07-18,166.98,167.73,155.07,155.07,-7.13
2013-07-19,154.37,158.91,151.32,158.91,2.48
2013-07-22,158.92,158.92,154.72,154.72,-2.64
2013-07-23,154.72,156.21,152.13,156.21,0.96
2013-07-24,157.56,176.68,154.91,176.68,13.1
2013-07-25,176.68,179.63,175.78,179.63,1.67
2013-07-26,179.64,182.91,179.21,182.91,1.83
2013-07-29,182.91,184.54,182.91,184.54,0.89
2013-07-30,186.51,187.49,185.02,187.49,1.6
2013-07-31,187.49,188.48,185.99,188.48,0.53
2013-08-01,188.48,188.48,184.6,184.6,-2.06
2013-08-02,188.49,188.49,178.21,178.21,-3.46
2013-08-05,178.22,181.6,178.08,181.6,1.9
2013-08-06,181.6,185.99,180.65,185.99,2.42
2013-08-07,185.99,188.09,185.74,188.09,1.13
2013-08-08,188.09,188.09,185.8,185.8,-1.22
2013-08-09,185.81,185.81,184.16,184.16,-0.88
2013-08-12,184.16,184.16,178.88,178.88,-2.87
2013-08-13,178.88,178.88,177.61,177.61,-0.71
2013-08-14,177.62,182.98,176.68,182.98,3.02
2013-08-15,183.15,192.41,183.15,192.41,5.15
2013-08-16,192.42,202.61,192.37,202.61,5.3
2013-08-19,202.62,212.52,202.62,212.52,4.89
2013-08-20,212.53,212.53,202.88,202.88,-4.54
2013-08-21,202.88,216.79,202.88,216.79,6.86
2013-08-22,216.79,216.79,209.41,209.41,-3.4
2013-08-23,209.42,209.42,194.18,194.18,-7.27
2013-08-26,194.19,196.88,194.19,196.88,1.39
2013-08-27,196.88,205.15,196.88,205.15,4.2
2013-08-28,205.15,205.15,200.18,200.18,-2.42
2013-08-29,200.19,201.12,200.19,201.12,0.47
2013-08-30,201.13,207.22,201.13,207.22,3.03
2013-09-02,207.08,207.08,207.08,207.08,-0.07
2013-09-03,207.21,208.41,207.21,208.41,0.64
2013-09-04,208.42,208.42,205.7,205.7,-1.3
2013-09-05,206.09,206.09,205.23,205.23,-0.23
2013-09-06,205.24,205.24,191.92,191.92,-6.49
2013-09-09,191.93,191.93,187.32,187.32,-2.4
2013-09-10,185.4,185.88,185.4,185.88,-0.77
2013-09-11,185.88,185.88,175.56,175.56,-5.55
2013-09-12,175.57,176.22,175.57,176.22,0.38
2013-09-13,177.72,177.72,172.97,172.97,-1.84
2013-09-16,172.97,172.97,165.27,165.27,-4.45
2013-09-17,165.27,165.27,156.06,156.06,-5.57
2013-09-18,156.06,156.06,147.63,147.63,-5.4
2013-09-19,146.72,146.72,146.72,146.72,-0.62
2013-09-20,146.72,154.08,146.72,154.08,5.02
2013-09-23,154.08,154.55,154.08,154.55,0.31
2013-09-24,154.55,154.55,154.54,154.54,-0.01
2013-09-25,154.54,155.03,154.54,155.03,0.32
2013-09-26,155.04,158.04,155.04,158.04,1.94
2013-09-27,159.27,175.88,159.27,175.88,11.29
2013-09-30,175.89,175.89,175.24,175.24,-0.36
2013-10-01,175.24,175.24,169.65,169.65,-3.19
2013-10-02,169.65,169.75,169.65,169.75,0.06
2013-10-03,169.75,170.17,169.75,170.17,0.25
2013-10-04,170.17,170.17,157.65,157.65,-7.36
2013-10-07,157.65,157.65,157.51,157.51,-0.09
2013-10-08,157.51,157.51,156.66,156.66,-0.54
2013-10-09,155.29,155.29,155.29,155.29,-0.87
2013-10-10,155.29,155.29,147.03,147.03,-5.32
2013-10-11,157.51,157.51,144.66,144.66,-1.61
2013-10-14,144.66,144.66,144.66,144.66,0.0
2013-10-15,144.67,144.67,142.82,142.82,-1.27
2013-10-16,142.82,142.82,141.59,141.59,-0.86
2013-10-17,142.82,144.79,141.59,144.79,2.26
2013-10-18,141.59,146.53,141.59,146.53,1.2
2013-10-21,146.53,152.46,146.53,152.46,4.05
2013-10-22,152.46,152.46,150.58,150.58,-1.23
2013-10-23,150.58,152.7,150.58,152.7,1.41
2013-10-24,152.7,155.18,152.7,155.18,1.62
2013-10-25,155.18,155.66,155.18,155.66,0.31
2013-10-28,155.66,155.67,155.66,155.67,0.01
2013-10-29,155.67,156.9,155.67,156.9,0.79
2013-10-30,155.81,159.44,155.81,157.26,0.23
2013-10-31,157.26,172.28,157.26,172.28,9.55
2013-11-01,172.28,180.52,172.28,180.52,4.78
2013-11-04,180.52,180.52,178.81,178.81,-0.95
2013-11-05,178.81,185.45,178.81,185.45,3.71
2013-11-06,178.81,189.04,178.81,186.0,0.3
2013-11-07,189.04,192.29,186.0,192.29,3.38
2013-11-08,192.29,203.3,192.29,203.3,5.73
2013-11-11,203.3,203.3,203.3,203.3,0.0
2013-11-12,203.24,206.83,203.24,206.83,1.74
2013-11-13,207.65,207.65,202.09,202.09,-2.29
2013-11-14,194.56,194.56,194.56,194.56,-3.73
2013-11-15,194.93,194.93,188.27,188.27,-3.23
2013-11-18,188.27,188.27,184.37,184.37,-2.07
2013-11-19,184.37,192.15,184.37,192.15,4.22
2013-11-20,197.66,197.66,197.66,197.66,2.87
2013-11-21,192.15,200.33,192.15,200.33,1.35
2013-11-22,197.66,200.57,195.13,195.13,-2.6
2013-11-25,200.57,200.57,195.13,200.17,2.58
2013-11-26,200.27,202.46,200.27,202.46,1.14
2013-11-27,202.46,203.47,202.46,203.47,0.5
2013-11-28,203.47,203.47,202.96,202.96,-0.25
2013-11-29,202.96,203.47,202.96,203.47,0.25
2013-12-02,203.47,211.72,203.47,211.72,4.05
2013-12-03,211.72,212.29,211.72,212.29,0.27
2013-12-04,212.29,212.64,192.72,212.64,0.16
2013-12-05,192.72,212.64,192.72,202.12,-4.95
2013-12-06,202.12,202.12,190.63,190.63,-5.68
2013-12-09,190.63,190.63,184.67,184.67,-3.13
2013-12-10,184.81,184.81,183.02,183.02,-0.89
2013-12-11,184.81,185.7,183.02,185.7,1.46
2013-12-12,185.7,185.7,178.04,178.04,-4.12
2013-12-13,178.04,179.14,178.04,179.14,0.62
2013-12-16,179.14,181.11,179.14,181.11,1.1
2013-12-17,181.11,182.56,179.14,182.56,0.8
2013-12-18,182.56,182.56,179.2,179.2,-1.84
2013-12-19,182.56,182.56,178.92,178.92,-0.16
2013-12-20,179.69,184.98,179.69,184.98,3.39
2013-12-23,184.98,184.98,184.22,184.22,-0.41
2013-12-24,184.22,184.22,167.48,184.19,-0.02
2013-12-25,184.19,184.19,184.19,184.19,0.0
2013-12-26,184.19,184.2,184.19,184.2,0.01
2013-12-27,184.2,187.29,184.2,187.29,1.68
2013-12-30,187.29,191.87,187.29,191.87,2.45
2013-12-31,191.87,191.89,191.87,191.89,0.01
2014-01-01,191.89,191.89,191.06,191.06,-0.43
2014-01-02,191.05,194.64,172.03,194.64,1.87
2014-01-03,194.64,194.64,187.25,187.25,-3.8
2014-01-06,187.25,187.25,185.91,185.91,-0.72
2014-01-07,185.91,189.08,185.91,189.08,1.71
2014-01-08,189.08,193.26,189.08,193.26,2.21
2014-01-09,193.26,193.26,189.08,193.26,0.0
2014-01-10,193.01,193.01,191.83,191.83,-0.74
2014-01-13,191.83,194.87,191.83,194.87,1.58
2014-01-14,194.87,196.01,194.87,196.01,0.59
2014-01-15,196.01,196.01,194.52,194.52,-0.76
2014-01-16,194.52,197.08,194.52,197.08,1.32
2014-01-17,197.08,197.08,194.64,194.64,-1.24
2014-01-20,194.64,194.64,193.96,193.96,-0.35
2014-01-21,193.98,193.98,192.02,192.02,-1.0
2014-01-22,192.02,195.83,192.02,195.83,1.98
2014-01-23,195.83,202.42,195.83,202.42,3.37
2014-01-24,202.42,206.22,202.42,206.22,1.88
2014-01-27,208.2,209.1,208.2,209.1,1.4
2014-01-28,209.1,209.1,203.16,203.16,-2.84
2014-01-29,203.16,208.2,203.16,205.34,1.07
2014-01-30,205.34,205.34,203.32,203.32,-0.98
2014-01-31,203.32,205.43,203.32,205.43,1.04
2014-02-03,205.43,207.85,205.43,207.85,1.18
2014-02-04,207.85,207.85,197.95,197.95,-4.76
2014-02-05,197.95,197.95,190.68,190.68,-3.67
2014-02-06,190.68,190.68,184.81,184.81,-3.08
2014-02-07,184.81,184.81,183.07,183.07,-0.94
2014-02-10,183.07,188.07,183.07,188.07,2.73
2014-02-11,188.07,188.07,185.49,185.49,-1.37
2014-02-12,185.49,190.4,185.49,190.4,2.65
2014-02-13,190.4,190.4,189.0,189.0,-0.74
2014-02-14,189.0,189.0,184.8,184.8,-2.22
2014-02-17,184.8,184.8,184.2,184.2,-0.32
2014-02-18,184.19,185.09,184.19,185.09,0.48
2014-02-19,185.58,186.93,185.58,186.93,0.99
2014-02-20,186.93,186.93,186.93,180.32,-3.54
2014-02-21,180.32,180.32,177.89,177.89,-1.35
2014-02-24,177.89,177.89,168.7,168.7,-5.17
2014-02-25,177.89,177.89,168.7,171.12,1.43
2014-02-26,176.26,176.26,176.26,176.26,3.0
2014-02-27,176.26,176.26,168.7,169.3,-3.95
2014-02-28,169.3,170.39,157.53,170.39,0.64
2014-03-03,170.38,174.94,170.38,174.94,2.67
2014-03-04,174.94,174.94,165.7,165.7,-5.28
2014-03-05,155.13,165.7,155.13,155.62,-6.08
2014-03-06,165.7,165.7,154.14,154.14,-0.95
2014-03-07,154.14,170.76,154.14,170.76,10.78
2014-03-10,170.76,173.99,170.76,173.99,1.89
2014-03-11,173.99,180.54,173.99,180.54,3.76
2014-03-12,180.54,180.54,176.92,176.92,-2.01
2014-03-13,176.92,179.55,176.92,179.55,1.49
2014-03-14,179.8,180.9,179.8,180.9,0.75
2014-03-17,180.9,180.9,175.17,175.17,-3.17
2014-03-18,175.17,175.17,170.06,170.06,-2.92
2014-03-19,170.39,172.41,170.39,172.41,1.38
2014-03-20,174.37,181.33,174.37,181.33,5.17
2014-03-21,174.37,181.33,174.37,179.04,-1.26
2014-03-24,179.03,179.03,178.23,178.23,-0.45
2014-03-25,178.24,178.24,172.28,172.28,-3.34
2014-03-26,172.28,172.28,166.68,166.68,-3.25
2014-03-27,166.68,166.68,155.34,155.34,-6.8
2014-03-28,155.34,158.05,155.34,158.05,1.74
2014-03-31,150.2,168.99,150.2,168.99,6.92
2014-04-01,168.99,168.99,167.51,167.51,-0.88
2014-04-02,158.07,158.07,158.07,158.07,-5.64
2014-04-03,158.07,169.99,158.07,169.99,7.54
2014-04-04,169.99,169.99,161.72,161.72,-4.86
2014-04-07,161.72,161.72,152.37,152.37,-5.78
2014-04-08,152.37,154.1,152.37,154.1,1.14
2014-04-09,154.1,154.1,153.13,153.13,-0.63
2014-04-10,151.67,151.67,150.65,150.65,-1.62
2014-04-11,150.65,153.38,150.65,153.38,1.81
2014-04-14,153.38,153.38,151.18,151.18,-1.43
2014-04-15,151.17,152.91,151.17,152.91,1.14
2014-04-16,152.91,152.91,150.95,150.95,-1.28
2014-04-17,150.95,150.95,148.73,148.73,-1.47
2014-04-18,152.94,152.94,152.94,152.94,2.83
2014-04-21,152.94,152.94,146.63,147.22,-3.74
2014-04-22,147.22,147.22,146.63,146.63,-0.4
2014-04-23,146.63,148.21,146.63,148.21,1.08
2014-04-24,148.21,148.21,147.36,147.36,-0.57
2014-04-25,147.36,148.89,147.36,148.89,1.04
2014-04-28,148.9,148.9,146.95,146.95,-1.3
2014-04-29,146.95,146.95,143.36,143.36,-2.44
2014-04-30,143.36,143.36,141.39,141.39,-1.37
2014-05-01,140.74,143.37,140.74,143.37,1.4
2014-05-02,143.37,143.37,141.45,141.45,-1.34
2014-05-05,141.45,141.45,141.43,141.43,-0.01
2014-05-06,141.43,142.08,141.43,142.08,0.46
2014-05-07,141.42,141.42,141.42,141.42,-0.46
2014-05-08,141.42,141.42,139.12,140.6,-0.58
2014-05-09,140.6,144.55,140.6,144.55,2.81
2014-05-12,144.06,144.06,143.74,143.74,-0.56
2014-05-13,144.81,144.81,144.05,144.05,0.22
